congress,date,resolution,party_designation,committee,member,rank,role
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Nunn,2,
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Levin,3,
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Sasser,4,
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Pryor,5,
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Bingaman,6,
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Kohl,7,
101,1989-02-02,S.Res.44,majority,GOVERNMENTAL AFFAIRS,Mr. Lieberman,8,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Biden,1,Chairman
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Kennedy,2,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Metzenbaum,3,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. DeConcini,4,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Leahy,5,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Helfin,6,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Simon,7,
101,1989-02-02,S.Res.44,majority,JUDICIARY,Mr. Kohl,8,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Kennedy,1,Chairman
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Pell,2,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Metzenbaum,3,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Matsunaga,4,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Dodd,5,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Simon,6,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Harkin,7,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Mr. Adams,8,
101,1989-02-02,S.Res.44,majority,LABOR AND HUMAN RESOURCES,Ms. Mikulski,9,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Sasser,1,Chairman
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Hollings,2,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Johnston,3,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Riegle,4,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Exon,5,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Lautenberg,6,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Simon,7,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Sanford,8,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Wirth,9,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Fowler,10,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Conrad,11,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Dodd,12,
101,1989-02-02,S.Res.46,majority,BUDGET,Mr. Robb,13,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Ford,1,Chairman
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Pell,2,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Byrd,3,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Inouye,4,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. DeConcini,5,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Gore,6,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Moynihan,7,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Dodd,8,
101,1989-02-02,S.Res.46,majority,RULES AND ADMINISTRATION,Mr. Adams,9,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Bumpers,1,Chairman
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Nunn,2,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Baucus,3,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Levin,4,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Dixon,5,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Boren,6,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Harkin,7,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Kerry of Massachusetts,8,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Ms. Mikulski,9,
101,1989-02-02,S.Res.46,majority,SMALL BUSINESS,Mr. Lieberman,10,
101,1989-02-02,S.Res.46,majority,VETERANS' AFFAIRS,Mr. Cranston,1,Chairman
101,1989-02-02,S.Res.46,majority,VETERANS' AFFAIRS,Mr. Matsunaga,2,
101,1989-02-02,S.Res.46,majority,VETERANS' AFFAIRS,Mr. DeConcini,3,
101,1989-02-02,S.Res.46,majority,VETERANS' AFFAIRS,Mr. Mitchell,4,
101,1989-02-02,S.Res.46,majority,VETERANS' AFFAIRS,Mr. Rockefeller,5,
101,1989-02-02,S.Res.46,majority,VETERANS' AFFAIRS,Mr. Graham. SELECT,6,
101,1989-02-02,S.Res.46,majority,ETHICS,Mr. Heflin,1,
101,1989-02-02,S.Res.46,majority,ETHICS,Mr. Pryor,2,
101,1989-02-02,S.Res.46,majority,ETHICS,Mr. Sanford. SPECIAL,3,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Pryor (Chairman) Mr. Glenn,1,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Bradley,2,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Burdick,3,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Johnston,4,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Breaux,5,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Shelby,6,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Reid,7,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Graham,8,
101,1989-02-02,S.Res.46,majority,AGING,Mr. Kohl,9,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Domenici,1,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Armstrong,2,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Boschwitz,3,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Symms,4,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Grassley,5,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Kasten,6,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Nickles,7,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Rudman,8,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Gramm,9,
101,1989-02-02,S.Res.47,minority,BUDGET,Mr. Bond,10,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. Stevens,1,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. Hatfield,2,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. McClure,3,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. Helms,4,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. Dole,5,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. Garn,6,
101,1989-02-02,S.Res.47,minority,RULES AND ADMINISTRATION,Mr. McConnell,7,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Boschwitz,1,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Kasten,2,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Pressler,3,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Wallop,4,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Bond,5,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Grassley,6,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Lott,7,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Burns,8,
101,1989-02-02,S.Res.47,minority,SMALL BUSINESS,Mr. Stevens,9,
101,1989-02-02,S.Res.47,minority,VETERANS' AFFAIRS,Mr. Murkowski,1,
101,1989-02-02,S.Res.47,minority,VETERANS' AFFAIRS,Mr. Simpson,2,
101,1989-02-02,S.Res.47,minority,VETERANS' AFFAIRS,Mr. Thurmond,3,
101,1989-02-02,S.Res.47,minority,VETERANS' AFFAIRS,Mr. Specter,4,
101,1989-02-02,S.Res.47,minority,VETERANS' AFFAIRS,Mr. Jeffords. SELECT,5,
101,1989-02-02,S.Res.47,minority,ETHICS,Mr. Rudman,1,
101,1989-02-02,S.Res.47,minority,ETHICS,Mr. Helms,2,
101,1989-02-02,S.Res.47,minority,ETHICS,Mr. Lott. SPECIAL,3,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Heinz,1,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Cohen,2,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Pressler,3,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Grassley,4,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Wilson,5,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Domenici,6,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Simpson,7,
101,1989-02-02,S.Res.47,minority,AGING,Mr. Warner,8,
101,1989-02-02,S.Res.47,minority,AGING,Mrs. Kassebaum,9,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Leahy,1,Chairman
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Pryor,2,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Boren,3,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Heflin,4,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Harkin,5,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Conrad,6,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Fowler,7,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Daschle,8,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Baucus,9,
102,1991-02-05,S.Res.46,majority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Kerrey of Nebraska,10,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Byrd,1,Chairman
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Inouye,2,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Hollings,3,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Johnston,4,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Burdick,5,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Leahy,6,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Sasser,7,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. DeConcini,8,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Bumpers,9,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Lautenberg,10,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Harkin,11,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Ms. Mikulski,12,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Reid,13,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Adams,14,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Fowler,15,
102,1991-02-05,S.Res.46,majority,APPROPRIATIONS,Mr. Kerrey of Nebraska,16,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Nunn,1,Chairman
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Exon,2,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Levin,3,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Kennedy,4,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Bingaman,5,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Dixon,6,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Glenn,7,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Gore,8,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Wirth,9,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Shelby,10,
102,1991-02-05,S.Res.46,majority,ARMED SERVICES,Mr. Byrd,11,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Riegle,1,Chairman
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Cranston,2,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Sarbanes,3,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Dodd,4,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Dixon,5,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Sasser,6,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Sanford,7,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Shelby,8,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Graham,9,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Wirth,10,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Kerry of Massachusetts,11,
102,1991-02-05,S.Res.46,majority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Bryan,12,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Hollings,1,Chairman
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Inouye,2,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Ford,3,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Exon,4,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Gore,5,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Rockefeller,6,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Bentsen,7,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Kerry of Massachusetts,8,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Breaux,9,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Bryan,10,
102,1991-02-05,S.Res.46,majority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Robb,11,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Johnston,1,Chairman
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Bumpers,2,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Ford,3,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Bradley,4,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Bingaman,5,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Wirth,6,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Conrad,7,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Akaka,8,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Fowler,9,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Shelby,10,
102,1991-02-05,S.Res.46,majority,ENERGY AND NATURAL RESOURCES,Mr. Wellstone,11,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Burdick,1,Chairman
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Moynihan,2,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Mitchell,3,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Baucus,4,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Lautenberg,5,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Reid,6,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Graham,7,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Lieberman,8,
102,1991-02-05,S.Res.46,majority,ENVIRONMENT AND PUBLIC WORKS,Mr. Metzenbaum,9,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Bentsen,1,Chairman
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Moynihan,2,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Baucus,3,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Boren,4,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Bradley,5,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Mitchell,6,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Pryor,7,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Riegle,8,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Rockefeller,9,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Daschle,10,
102,1991-02-05,S.Res.46,majority,FINANCE,Mr. Breaux,11,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Pell,1,Chairman
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Biden,2,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Sarbanes,3,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Cranston,4,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Dodd,5,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Kerry of Massachusetts,6,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Simon,7,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Sanford,8,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Moynihan,9,
102,1991-02-05,S.Res.46,majority,FOREIGN RELATIONS,Mr. Robb,10,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Glenn,1,Chairman
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Nunn,2,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Levin,3,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Sasser,4,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Pryor,5,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Kohl,6,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Lieberman,7,
102,1991-02-05,S.Res.46,majority,GOVERNMENTAL AFFAIRS,Mr. Akaka,8,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Biden,1,Chairman
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Kennedy,2,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Metzenbaum,3,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. DeConcini,4,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Leahy,5,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Heflin,6,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Simon,7,
102,1991-02-05,S.Res.46,majority,JUDICIARY,Mr. Kohl,8,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Kennedy,1,Chairman
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Pell,2,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Metzenbaum,3,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Dodd,4,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Simon,5,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Harkin,6,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Adams,7,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Ms. Mikulski,8,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Bingaman,9,
102,1991-02-05,S.Res.46,majority,LABOR AND HUMAN RESOURCES,Mr. Wellstone,10,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Lugar,1,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Dole,2,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Helms,3,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Cochran,4,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. McConnell,5,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Craig,6,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Seymour,7,
102,1991-02-05,S.Res.48,minority,"AGRICULTURE, NUTRITION, AND FORESTRY",Mr. Grassley,8,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Hatfield,1,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Stevens,2,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Garn,3,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Cochran,4,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Kasten,5,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. D'Amato,6,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Rudman,7,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Specter,8,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Domenici,9,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Nickles,10,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Gramm,11,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Bond,12,
102,1991-02-05,S.Res.48,minority,APPROPRIATIONS,Mr. Gorton,13,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Warner,1,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Thurmond,2,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Cohen,3,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. McCain,4,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Wallop,5,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Lott,6,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Coats,7,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Mack,8,
102,1991-02-05,S.Res.48,minority,ARMED SERVICES,Mr. Smith,9,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Garn,1,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Heinz,2,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. D'Amato,3,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Gramm,4,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Bond,5,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Mack,6,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Roth,7,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mr. Domenici,8,
102,1991-02-05,S.Res.48,minority,"BANKING, HOUSING, AND URBAN AFFAIRS",Mrs. Kassebaum,9,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Danforth,1,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Packwood,2,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Pressler,3,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Stevens,4,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Kasten,5,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. McCain,6,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Burns,7,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Gorton,8,
102,1991-02-05,S.Res.48,minority,"COMMERCE, SCIENCE, AND TRANSPORTATION",Mr. Lott,9,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Wallop,1,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Hatfield,2,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Domenici,3,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Murkowski,4,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Nickles,5,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Burns,6,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Craig,7,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Seymour,8,
102,1991-02-05,S.Res.48,minority,ENERGY AND NATURAL RESOURCES,Mr. Garn,9,
