congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,district,party,committee_name,committee_code,committee_rank,role,resolution,resolution_date,cr_citation,resignation_date
115,2017-01-13,False,2019-01-03,,R000607,Francis Rooney,FL,19th,R,Education and the Workforce,ED00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000607,Francis Rooney,FL,19th,R,Foreign Affairs,FA00,22,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000554,Frank A. LoBiondo,NJ,2nd,R,Transportation and Infrastructure,PW00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000491,Frank D. Lucas,OK,3rd,R,Agriculture,AG00,3,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000491,Frank D. Lucas,OK,3rd,R,"Science, Space, and Technology",SY00,3,Vice Chair,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000577,Garret Graves,LA,6th,R,Natural Resources,II00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000577,Garret Graves,LA,6th,R,Transportation and Infrastructure,PW00,20,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000609,Gary J. Palmer,AL,6th,R,Oversight and Government Reform,GO00,19,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2017-06-27,,P000609,Gary J. Palmer,AL,6th,R,"Science, Space, and Technology",SY00,13,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 110, p. H5192",2017-06-27
115,2017-01-13,False,2019-01-03,,G000576,Glenn Grothman,WI,6th,R,Education and the Workforce,ED00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000576,Glenn Grothman,WI,6th,R,Oversight and Government Reform,GO00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,T000467,Glenn Thompson,PA,15th,R,Agriculture,AG00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,T000467,Glenn Thompson,PA,15th,R,Education and the Workforce,ED00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,T000467,Glenn Thompson,PA,15th,R,Natural Resources,II00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001257,Gus M. Bilirakis,FL,12th,R,Veterans' Affairs,VR00,2,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000435,Ileana Ros-Lehtinen,FL,27th,R,Foreign Affairs,FA00,3,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001110,J. Luis Correa,CA,46th,D,Veterans' Affairs,VR00,7,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001301,Jack Bergman,MI,1st,R,Natural Resources,II00,20,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001301,Jack Bergman,MI,1st,R,Veterans' Affairs,VR00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000608,Jacky Rosen,NV,3rd,D,"Science, Space, and Technology",SY00,9,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001108,James Comer,KY,1st,R,Agriculture,AG00,21,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001108,James Comer,KY,1st,R,Oversight and Government Reform,GO00,20,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000606,Jamie Raskin,MD,8th,D,Oversight and Government Reform,GO00,12,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2017-06-27,resigned,C001076,Jason Chaffetz,UT,3rd,R,Judiciary,JU00,11,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 110, p. H5192",2017-06-27
115,2017-01-13,False,2019-01-03,,L000587,Jason Lewis,MN,2nd,R,Education and the Workforce,ED00,15,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000587,Jason Lewis,MN,2nd,R,Transportation and Infrastructure,PW00,32,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000612,Jeff Denham,CA,10th,R,Agriculture,AG00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000612,Jeff Denham,CA,10th,R,Natural Resources,II00,13,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000612,Jeff Denham,CA,10th,R,Transportation and Infrastructure,PW00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2017-10-24,,D000615,Jeff Duncan,SC,3rd,R,Foreign Affairs,FA00,11,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 171, p. H8086",2017-10-24
115,2017-01-13,False,2017-10-24,,D000615,Jeff Duncan,SC,3rd,R,Homeland Security,HM00,5,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 171, p. H8086",2017-10-24
115,2017-01-13,False,2018-05-16,,B001299,Jim Banks,IN,3rd,R,"Science, Space, and Technology",SY00,16,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 164, No. 80, p. H3990",2018-05-16
115,2017-01-13,False,2019-01-03,,B001299,Jim Banks,IN,3rd,R,Veterans' Affairs,VR00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-04-23,resigned,B001283,Jim Bridenstine,OK,1st,R,"Science, Space, and Technology",SY00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,J000289,Jim Jordan,OH,4th,R,Judiciary,JU00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,J000289,Jim Jordan,OH,4th,R,Oversight and Government Reform,GO00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2017-07-12,,P000613,Jimmy Panetta,CA,19th,D,Natural Resources,II00,15,,H.Res.52,2017-01-13,"Cong. Rec. Vol. 163, No. 117, p. H5533",2017-07-12
115,2017-01-13,False,2019-01-03,,A000375,Jodey C. Arrington,TX,19th,R,Agriculture,AG00,26,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,A000375,Jodey C. Arrington,TX,19th,R,Veterans' Affairs,VR00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,H001071,Jody B. Hice,GA,10th,R,Natural Resources,II00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,H001071,Jody B. Hice,GA,10th,R,Oversight and Government Reform,GO00,15,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000795,Joe Wilson,SC,2nd,R,Foreign Affairs,FA00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-05-16,,R000609,John H. Rutherford,FL,5th,R,Homeland Security,HM00,14,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 164, No. 80, p. H3990",2018-05-16
115,2017-01-13,False,2018-05-16,,R000609,John H. Rutherford,FL,5th,R,Veterans' Affairs,VR00,10,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 164, No. 80, p. H3990",2018-05-16
115,2017-01-13,False,2019-01-03,,D000533,"John J. Duncan, Jr.",TN,2nd,R,Oversight and Government Reform,GO00,2,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000533,"John J. Duncan, Jr.",TN,2nd,R,Transportation and Infrastructure,PW00,3,Vice Chair,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,F000464,John J. Faso,NY,19th,R,Agriculture,AG00,24,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,F000464,John J. Faso,NY,19th,R,Transportation and Infrastructure,PW00,29,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000386,John Katko,NY,24th,R,Homeland Security,HM00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000386,John Katko,NY,24th,R,Transportation and Infrastructure,PW00,18,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000601,John Ratcliffe,TX,4th,R,Homeland Security,HM00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000601,John Ratcliffe,TX,4th,R,Judiciary,JU00,15,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,A000367,Justin Amash,MI,3rd,L,Oversight and Government Reform,GO00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001297,Ken Buck,CO,4th,R,Judiciary,JU00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,S000583,Lamar Smith,TX,21st,R,Homeland Security,HM00,2,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,S000583,Lamar Smith,TX,21st,R,Judiciary,JU00,3,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,Z000017,Lee M. Zeldin,NY,1st,R,Foreign Affairs,FA00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001303,Lisa Blunt Rochester,DE,At Large,D,Agriculture,AG00,20,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001109,Liz Cheney,WY,At Large,R,Natural Resources,II00,21,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,S001199,Lloyd Smucker,PA,11th,R,Education and the Workforce,ED00,18,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,S001199,Lloyd Smucker,PA,11th,R,Transportation and Infrastructure,PW00,27,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001269,Lou Barletta,PA,11th,R,Education and the Workforce,ED00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001269,Lou Barletta,PA,11th,R,Homeland Security,HM00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001269,Lou Barletta,PA,11th,R,Transportation and Infrastructure,PW00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000552,Louie Gohmert,TX,1st,R,Judiciary,JU00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000552,Louie Gohmert,TX,1st,R,Natural Resources,II00,3,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001189,Luke Messer,IN,6th,R,Education and the Workforce,ED00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001187,Mark Meadows,NC,11th,R,Foreign Affairs,FA00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001187,Mark Meadows,NC,11th,R,Oversight and Government Reform,GO00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001187,Mark Meadows,NC,11th,R,Transportation and Infrastructure,PW00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,S000051,Mark Sanford,SC,1st,R,Oversight and Government Reform,GO00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,S000051,Mark Sanford,SC,1st,R,Transportation and Infrastructure,PW00,15,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000819,Mark Walker,NC,6th,R,Oversight and Government Reform,GO00,13,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001197,Martha McSally,AZ,2nd,R,Homeland Security,HM00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000591,Martha Roby,AL,2nd,R,Judiciary,JU00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000578,Matt Gaetz,FL,1st,R,Judiciary,JU00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001157,Michael T. McCaul,TX,10th,R,Foreign Affairs,FA00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2017-02-16,,B001293,Mike Bishop,MI,8th,R,Education and the Workforce,ED00,13,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 28, p. H1259",2017-02-16
115,2017-01-13,False,2017-02-16,,B001293,Mike Bishop,MI,8th,R,Judiciary,JU00,20,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 28, p. H1259",2017-02-16
115,2017-01-13,False,2019-01-03,,B001295,Mike Bost,IL,12th,R,Agriculture,AG00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001295,Mike Bost,IL,12th,R,Transportation and Infrastructure,PW00,23,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001295,Mike Bost,IL,12th,R,Veterans' Affairs,VR00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001077,Mike Coffman,CO,6th,R,Veterans' Affairs,VR00,3,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000579,Mike Gallagher,WI,8th,R,Homeland Security,HM00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,J000299,Mike Johnson,LA,4th,R,Natural Resources,II00,22,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000575,Mike Rogers,AL,3rd,R,Agriculture,AG00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000575,Mike Rogers,AL,3rd,R,Homeland Security,HM00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001274,Mo Brooks,AL,5th,R,Foreign Affairs,FA00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001274,Mo Brooks,AL,5th,R,"Science, Space, and Technology",SY00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001300,Nanette Diaz Barragán,CA,44th,D,Natural Resources,II00,12,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000628,Neal P. Dunn,FL,2nd,R,Agriculture,AG00,25,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000628,Neal P. Dunn,FL,2nd,R,"Science, Space, and Technology",SY00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000628,Neal P. Dunn,FL,2nd,R,Veterans' Affairs,VR00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000565,Paul A. Gosar,AZ,9th,R,Natural Resources,II00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000565,Paul A. Gosar,AZ,9th,R,Oversight and Government Reform,GO00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001094,Paul Cook,CA,8th,R,Foreign Affairs,FA00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001094,Paul Cook,CA,8th,R,Natural Resources,II00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-04-24,,M001201,Paul Mitchell,MI,10th,I,Education and the Workforce,ED00,18,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 164, No. 66, p. H3491",2018-04-24
115,2017-01-13,False,2019-01-03,,M001201,Paul Mitchell,MI,10th,I,Oversight and Government Reform,GO00,21,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001201,Paul Mitchell,MI,10th,I,Transportation and Infrastructure,PW00,28,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000210,Peter T. King,NY,2nd,R,Homeland Security,HM00,3,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,J000298,Pramila Jayapal,WA,7th,D,Budget,BU00,11,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000391,Raja Krishnamoorthi,IL,8th,D,Oversight and Government Reform,GO00,11,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,A000374,Ralph Lee Abraham,LA,5th,R,Agriculture,AG00,19,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,A000374,Ralph Lee Abraham,LA,5th,R,"Science, Space, and Technology",SY00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,H001059,Randy Hultgren,IL,14th,R,"Science, Space, and Technology",SY00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000814,"Randy K. Weber, Sr.",TX,14th,R,"Science, Space, and Technology",SY00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000814,"Randy K. Weber, Sr.",TX,14th,R,Transportation and Infrastructure,PW00,24,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000573,Raúl R. Labrador,ID,1st,R,Judiciary,JU00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000573,Raúl R. Labrador,ID,1st,R,Natural Resources,II00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,A000372,Rick W. Allen,GA,12th,R,Agriculture,AG00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,A000372,Rick W. Allen,GA,12th,R,Education and the Workforce,ED00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000389,Ro Khanna,CA,17th,D,Budget,BU00,10,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000810,Rob Woodall,GA,7th,R,Transportation and Infrastructure,PW00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000804,Robert J. Wittman,VA,1st,R,Natural Resources,II00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001294,Rod Blum,IA,1st,R,Oversight and Government Reform,GO00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,B001294,Rod Blum,IA,1st,R,Small Business,SM00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000619,Rodney Davis,IL,13th,R,Agriculture,AG00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000619,Rodney Davis,IL,13th,R,Transportation and Infrastructure,PW00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001198,Roger W. Marshall,KS,1st,R,Agriculture,AG00,22,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001198,Roger W. Marshall,KS,1st,R,"Science, Space, and Technology",SY00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001198,Roger W. Marshall,KS,1st,R,Small Business,SM00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-09-10,resigned,D000621,Ron DeSantis,FL,6th,R,Foreign Affairs,FA00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-09-10,resigned,D000621,Ron DeSantis,FL,6th,R,Judiciary,JU00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-09-10,resigned,D000621,Ron DeSantis,FL,6th,R,Oversight and Government Reform,GO00,12,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C001112,Salud O. Carbajal,CA,24th,D,Budget,BU00,12,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000546,Sam Graves,MO,6th,R,Transportation and Infrastructure,PW00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000616,Scott DesJarlais,TN,4th,R,Agriculture,AG00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,D000616,Scott DesJarlais,TN,4th,R,Oversight and Government Reform,GO00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000605,Scott Perry,PA,10th,R,Foreign Affairs,FA00,13,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000605,Scott Perry,PA,10th,R,Homeland Security,HM00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000605,Scott Perry,PA,10th,R,Transportation and Infrastructure,PW00,13,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,T000470,Scott R. Tipton,CO,3rd,R,Natural Resources,II00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001202,Stephanie N. Murphy,FL,7th,D,Small Business,SM00,3,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000387,Stephen Knight,CA,25th,R,"Science, Space, and Technology",SY00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000387,Stephen Knight,CA,25th,R,Small Business,SM00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000588,Stevan Pearce,NM,2nd,R,Natural Resources,II00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C000266,Steve Chabot,OH,1st,R,Foreign Affairs,FA00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,C000266,Steve Chabot,OH,1st,R,Judiciary,JU00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000362,Steve King,IA,4th,R,Agriculture,AG00,4,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000362,Steve King,IA,4th,R,Judiciary,JU00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000362,Steve King,IA,4th,R,Small Business,SM00,2,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000604,Steve Russell,OK,5th,R,Oversight and Government Reform,GO00,16,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,L000582,Ted Lieu,CA,36th,D,Foreign Affairs,FA00,21,,H.Res.52,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000592,Ted Poe,TX,2nd,R,Foreign Affairs,FA00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,P000592,Ted Poe,TX,2nd,R,Judiciary,JU00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,Y000065,Ted S. Yoho,FL,3rd,R,Agriculture,AG00,15,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,Y000065,Ted S. Yoho,FL,3rd,R,Foreign Affairs,FA00,15,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000580,"Thomas A. Garrett, Jr.",VA,5th,R,Education and the Workforce,ED00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000580,"Thomas A. Garrett, Jr.",VA,5th,R,Foreign Affairs,FA00,24,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000580,"Thomas A. Garrett, Jr.",VA,5th,R,Homeland Security,HM00,14,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001184,Thomas Massie,KY,4th,R,Oversight and Government Reform,GO00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001184,Thomas Massie,KY,4th,R,"Science, Space, and Technology",SY00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001184,Thomas Massie,KY,4th,R,Transportation and Infrastructure,PW00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,W000798,Tim Walberg,MI,5th,R,Education and the Workforce,ED00,5,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000592,Todd Rokita,IN,4th,R,Education and the Workforce,ED00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,R000592,Todd Rokita,IN,4th,R,Transportation and Infrastructure,PW00,17,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001179,Tom Marino,PA,12th,R,Foreign Affairs,FA00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2017-06-27,,M001179,Tom Marino,PA,12th,R,Homeland Security,HM00,6,,H.Res.51,2017-01-13,"Cong. Rec. Vol. 163, No. 110, p. H5192",2017-06-27
115,2017-01-13,False,2019-01-03,,M001179,Tom Marino,PA,12th,R,Judiciary,JU00,10,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,M001177,Tom McClintock,CA,5th,R,Natural Resources,II00,6,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2017-12-08,resigned,F000448,Trent Franks,AZ,8th,R,Judiciary,JU00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000388,Trent Kelly,MS,1st,R,Agriculture,AG00,20,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,K000388,Trent Kelly,MS,1st,R,Small Business,SM00,7,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000566,Trey Gowdy,SC,4th,R,Judiciary,JU00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,G000566,Trey Gowdy,SC,4th,R,Oversight and Government Reform,GO00,1,Chairman,H.Res.51,2017-01-13,,
115,2017-01-13,False,2018-03-06,,D000627,Val Butler Demings,FL,10th,D,Oversight and Government Reform,GO00,12,,H.Res.52,2017-01-13,"Cong. Rec. Vol. 164, No. 39, p. H1421",2018-03-06
115,2017-01-13,False,2019-01-03,,H001053,Vicky Hartzler,MO,4th,R,Agriculture,AG00,11,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,F000450,Virginia Foxx,NC,5th,R,Oversight and Government Reform,GO00,9,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,H001073,Will Hurd,TX,23rd,R,Homeland Security,HM00,8,,H.Res.51,2017-01-13,,
115,2017-01-13,False,2019-01-03,,H001073,Will Hurd,TX,23rd,R,Oversight and Government Reform,GO00,18,,H.Res.51,2017-01-13,,
115,2017-01-18,True,2019-01-03,,S001150,Adam B. Schiff,CA,30th,D,Permanent Select Committee on Intelligence,IG00,1,,,,,
115,2017-01-18,True,2019-01-03,,C001072,André Carson,IN,7th,D,Permanent Select Committee on Intelligence,IG00,4,,,,,
