congress,date,resolution,committee,member,rank,role,rank_after
117,2021-01-12,H.Res.35,Rules,Mr. Hastings,2,,
117,2021-01-12,H.Res.35,Rules,Mrs. Torres of California,3,,
117,2021-01-12,H.Res.35,Rules,Mr. Perlmutter,4,,
117,2021-01-12,H.Res.35,Rules,Mr. Raskin,5,,
117,2021-01-12,H.Res.35,Rules,Ms. Scanlon,6,,
117,2021-01-12,H.Res.35,Rules,Mr. Morelle,7,,
117,2021-01-12,H.Res.35,Rules,Mr. DeSaulnier,8,,
117,2021-01-12,H.Res.35,Rules,Ms. Ross,9,,
117,2021-01-12,H.Res.36,Ethics,Mrs. Walorski,1,,
117,2021-01-12,H.Res.36,Rules,Mr. Cole,1,,
117,2021-01-12,H.Res.36,Rules,Mr. Burgess,2,,
117,2021-01-12,H.Res.36,Rules,Mrs. Lesko,3,,
117,2021-01-12,H.Res.36,Rules,Mr. Reschenthaler,4,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Costa,1,,
117,2021-01-28,H.Res.62,Agriculture,Mr. McGovern,2,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Vela,3,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Adams,4,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Spanberger,5,,
117,2021-01-28,H.Res.62,Agriculture,Mrs. Hayes,6,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Delgado,7,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Rush,8,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Pingree,9,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Sablan,10,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Kuster,11,,
117,2021-01-28,H.Res.62,Agriculture,Mrs. Bustos,12,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Sean Patrick Maloney of New York,13,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Plaskett,14,,
117,2021-01-28,H.Res.62,Agriculture,Mr. O'Halleran,15,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Carbajal,16,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Khanna,17,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Lawson of Florida,18,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Correa,19,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Craig,20,,
117,2021-01-28,H.Res.62,Agriculture,Mr. Harder of California,21,,
117,2021-01-28,H.Res.62,Agriculture,Mrs. Axne,22,,
117,2021-01-28,H.Res.62,Agriculture,Ms. Schrier,23,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Kaptur,1,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Price of North Carolina,2,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Roybal-Allard,3,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Bishop of Georgia,4,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Lee of California,5,,
117,2021-01-28,H.Res.62,Appropriations,Ms. McCollum,6,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Ryan,7,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Ruppersberger,8,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Wasserman Schultz,9,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Cuellar,10,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Pingree,11,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Quigley,12,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Kilmer,13,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Cartwright,14,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Meng,15,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Pocan,16,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Clark of Massachusetts,17,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Aguilar,18,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Lois Frankel of Florida,19,,
117,2021-01-28,H.Res.62,Appropriations,Mrs. Bustos,20,,
117,2021-01-28,H.Res.62,Appropriations,Mrs. Watson Coleman,21,,
117,2021-01-28,H.Res.62,Appropriations,Mrs. Lawrence,22,,
117,2021-01-28,H.Res.62,Appropriations,Mrs. Torres of California,23,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Crist,24,,
117,2021-01-28,H.Res.62,Appropriations,Mrs. Kirkpatrick,25,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Case,26,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Espaillat,27,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Harder of California,28,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Wexton,29,,
117,2021-01-28,H.Res.62,Appropriations,Mr. Trone,30,,
117,2021-01-28,H.Res.62,Appropriations,Ms. Underwood,31,,
117,2021-01-28,H.Res.62,Appropriations,Mrs. Lee of Nevada,32,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Langevin,1,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Larsen of Washington,2,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Cooper,3,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Courtney,4,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Garamendi,5,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Speier,6,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Norcross,7,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Gallego,8,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Moulton,9,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Carbajal,10,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Brown,11,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Khanna,12,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Keating,13,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Vela,14,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Kim of New Jersey,15,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Houlahan,16,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Crow,17,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Slotkin,18,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Sherrill,19,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Escobar,20,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Golden,21,,
117,2021-01-28,H.Res.62,Armed Services,Mrs. Luria,22,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Morelle,23,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Jacobs of California,24,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Kahele,25,,
117,2021-01-28,H.Res.62,Armed Services,Ms. Strickland,26,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Veasey,27,,
117,2021-01-28,H.Res.62,Armed Services,Mr. Panetta,28,,
117,2021-01-28,H.Res.62,Armed Services,Mrs. Murphy of Florida,29,,
117,2021-01-28,H.Res.62,Budget,Mr. Jeffries,1,,
117,2021-01-28,H.Res.62,Budget,Mr. Higgins of New York,2,,
117,2021-01-28,H.Res.62,Budget,Mr. Brendan F. Boyle of Pennsylvania,3,,
117,2021-01-28,H.Res.62,Budget,Mr. Doggett,4,,
117,2021-01-28,H.Res.62,Budget,Mr. Price of North Carolina,5,,
117,2021-01-28,H.Res.62,Budget,Ms. Schakowsky,6,,
117,2021-01-28,H.Res.62,Budget,Mr. Kildee,7,,
117,2021-01-28,H.Res.62,Budget,Mr. Morelle,8,,
117,2021-01-28,H.Res.62,Budget,Mr. Horsford,9,,
117,2021-01-28,H.Res.62,Budget,Ms. Lee of California,10,,
117,2021-01-28,H.Res.62,Budget,Ms. Chu,11,,
117,2021-01-28,H.Res.62,Budget,Ms. Plaskett,12,,
117,2021-01-28,H.Res.62,Budget,Ms. Wexton,13,,
117,2021-01-28,H.Res.62,Budget,Mr. Scott of Virginia,14,,
117,2021-01-28,H.Res.62,Budget,Ms. Jackson Lee,15,,
117,2021-01-28,H.Res.62,Budget,Mr. Cooper,16,,
117,2021-01-28,H.Res.62,Budget,Mr. Sires,17,,
117,2021-01-28,H.Res.62,Budget,Mr. Peters,18,,
117,2021-01-28,H.Res.62,Budget,Mr. Moulton,19,,
117,2021-01-28,H.Res.62,Budget,Ms. Jayapal,20,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Grijalva,1,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Courtney,2,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Sablan,3,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Wilson of Florida,4,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Bonamici,5,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Takano,6,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Adams,7,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. DeSaulnier,8,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Norcross,9,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Jayapal,10,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Morelle,11,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Wild,12,,
117,2021-01-28,H.Res.62,Education and Labor,Mrs. McBath,13,,
117,2021-01-28,H.Res.62,Education and Labor,Mrs. Hayes,14,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Levin of Michigan,15,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Omar,16,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Stevens,17,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Leger Fernandez,18,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Jones,19,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Manning,20,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Mrvan,21,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Bowman,22,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Pocan,23,,
117,2021-01-28,H.Res.62,Education and Labor,Mr. Castro of Texas,24,,
117,2021-01-28,H.Res.62,Education and Labor,Ms. Sherrill,25,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Rush,1,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Eshoo,2,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. DeGette,3,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Michael F. Doyle of Pennsylvania,4,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Schakowsky,5,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Butterfield,6,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Matsui,7,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Castor of Florida,8,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Sarbanes,9,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. McNerney,10,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Welch,11,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Tonko,12,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Clarke of New York,13,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Schrader,14,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Cárdenas,15,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Ruiz,16,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Peters,17,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mrs. Dingell,18,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Veasey,19,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Kuster,20,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Kelly of Illinois,21,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Barragán,22,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. McEachin,23,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Blunt Rochester,24,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mr. Soto,25,,
117,2021-01-28,H.Res.62,Energy and Commerce,"Mr. O'Halleran, Miss Rice of New York",26,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Craig,27,,
117,2021-01-28,H.Res.62,Energy and Commerce,Ms. Schrier,28,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mrs. Trahan,29,,
117,2021-01-28,H.Res.62,Energy and Commerce,Mrs. Fletcher,30,,
117,2021-01-28,H.Res.62,Ethics,Ms. Wild,1,,
117,2021-01-28,H.Res.62,Ethics,Mr. Phillips,2,,
117,2021-01-28,H.Res.62,Ethics,Ms. Escobar,3,,
117,2021-01-28,H.Res.62,Ethics,Mr. Jones,4,,
117,2021-01-28,H.Res.62,Financial Services,Mrs. Carolyn B. Maloney of New York,1,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Velázquez,2,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Sherman,3,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Meeks,4,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Green of Texas,5,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Cleaver,6,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Perlmutter,7,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Himes,8,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Foster,9,,
117,2021-01-28,H.Res.62,Financial Services,Mrs. Beatty,10,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Vargas,11,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Gottheimer,12,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Vicente Gonzalez of Texas,13,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Lawson of Florida,14,,
117,2021-01-28,H.Res.62,Financial Services,Mr. San Nicolas,15,,
117,2021-01-28,H.Res.62,Financial Services,Mrs. Axne,16,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Casten,17,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Pressley,18,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Torres of New York,19,,
117,2021-01-28,H.Res.62,Financial Services,Mr. David Scott of Georgia,20,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Lynch,21,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Adams,22,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Tlaib,23,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Dean,24,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Ocasio-Cortez,25,,
117,2021-01-28,H.Res.62,Financial Services,Mr. García of Illinois,26,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Garcia of Texas,27,,
117,2021-01-28,H.Res.62,Financial Services,Ms. Williams of Georgia,28,,
117,2021-01-28,H.Res.62,Financial Services,Mr. Auchincloss,29,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Sherman,1,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Sires,2,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Connolly,3,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Deutch,4,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Bass,5,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Keating,6,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Cicilline,7,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Bera,8,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Castro of Texas,9,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Titus,10,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Lieu,11,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Wild,12,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Phillips,13,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Omar,14,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Allred,15,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Levin of Michigan,16,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Spanberger,17,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Houlahan,18,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Malinowski,19,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Kim of New Jersey,20,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Jacobs of California,21,,
117,2021-01-28,H.Res.62,Foreign Affairs,Ms. Manning,22,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Costa,23,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Vargas,24,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Vicente Gonzalez of Texas,25,,
117,2021-01-28,H.Res.62,Foreign Affairs,Mr. Schneider,26,,
117,2021-01-28,H.Res.62,Homeland Security,Ms. Jackson Lee,1,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Langevin,2,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Payne,3,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Correa,4,,
117,2021-01-28,H.Res.62,Homeland Security,Ms. Slotkin,5,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Cleaver,6,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Green of Texas,7,,
117,2021-01-28,H.Res.62,Homeland Security,Ms. Clarke of New York,8,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Swalwell,9,,
117,2021-01-28,H.Res.62,Homeland Security,Ms. Titus,10,,
117,2021-01-28,H.Res.62,Homeland Security,"Mrs. Watson Coleman, Miss Rice of New York",11,,
117,2021-01-28,H.Res.62,Homeland Security,Mrs. Demings,12,,
117,2021-01-28,H.Res.62,Homeland Security,Ms. Barragán,13,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Gottheimer,14,,
117,2021-01-28,H.Res.62,Homeland Security,Mrs. Luria,15,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Malinowski,16,,
117,2021-01-28,H.Res.62,Homeland Security,Mr. Torres of New York,17,,
117,2021-01-28,H.Res.62,House Administration,Mr. Raskin,1,,
117,2021-01-28,H.Res.62,House Administration,Mr. Butterfield,2,,
117,2021-01-28,H.Res.62,House Administration,Mr. Aguilar,3,,
117,2021-01-28,H.Res.62,House Administration,Ms. Scanlon,4,,
117,2021-01-28,H.Res.62,House Administration,Ms. Leger Fernandez,5,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Lofgren,1,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Jackson Lee,2,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Cohen,3,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Johnson of Georgia,4,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Deutch,5,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Bass,6,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Jeffries,7,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Cicilline,8,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Swalwell,9,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Lieu,10,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Raskin,11,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Jayapal,12,,
117,2021-01-28,H.Res.62,Judiciary,Mrs. Demings,13,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Correa,14,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Scanlon,15,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Garcia of Texas,16,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Neguse,17,,
117,2021-01-28,H.Res.62,Judiciary,Mrs. McBath,18,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Stanton,19,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Dean,20,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Escobar,21,,
117,2021-01-28,H.Res.62,Judiciary,Mr. Jones,22,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Ross,23,,
117,2021-01-28,H.Res.62,Judiciary,Ms. Bush,24,,
117,2021-01-28,H.Res.62,Natural Resources,Mrs. Napolitano,1,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Costa,2,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Sablan,3,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Huffman,4,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Lowenthal,5,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Gallego,6,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Neguse,7,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Levin of California,8,,
117,2021-01-28,H.Res.62,Natural Resources,Ms. Porter,9,,
117,2021-01-28,H.Res.62,Natural Resources,Ms. Leger Fernandez,10,,
117,2021-01-28,H.Res.62,Natural Resources,Ms. Velázquez,11,,
117,2021-01-28,H.Res.62,Natural Resources,Ms. DeGette,12,,
117,2021-01-28,H.Res.62,Natural Resources,Ms. Brownley,13,,
117,2021-01-28,H.Res.62,Natural Resources,Mrs. Dingell,14,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. McEachin,15,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Soto,16,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. San Nicolas,17,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. García of Illinois,18,,
117,2021-01-28,H.Res.62,Natural Resources,Mr. Case,19,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Norton,1,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Lynch,2,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Cooper,3,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Connolly,4,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Krishnamoorthi,5,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Raskin,6,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Khanna,7,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Mfume,8,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Ocasio-Cortez,9,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Tlaib,10,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Porter,11,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Bush,12,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Danny K. Davis of Illinois,13,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Wasserman Schultz,14,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Welch,15,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Johnson of Georgia,16,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Sarbanes,17,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Speier,18,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Kelly of Illinois,19,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mrs. Lawrence,20,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. DeSaulnier,21,,
117,2021-01-28,H.Res.62,Oversight and Reform,Mr. Gomez,22,,
117,2021-01-28,H.Res.62,Oversight and Reform,Ms. Pressley,23,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Ms. Lofgren,1,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Ms. Bonamici,2,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Bera,3,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Ms. Stevens,4,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Ms. Sherrill,5,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Bowman,6,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Sherman,7,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Perlmutter,8,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. McNerney,9,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Tonko,10,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Foster,11,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Norcross,12,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Beyer,13,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Crist,14,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Casten,15,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Mr. Lamb,16,,
117,2021-01-28,H.Res.62,"Science, Space, and Technology",Ms. Ross,17,,
117,2021-01-28,H.Res.62,Small Business,Mr. Golden,1,,
117,2021-01-28,H.Res.62,Small Business,Mr. Crow,2,,
117,2021-01-28,H.Res.62,Small Business,Ms. Davids of Kansas,3,,
117,2021-01-28,H.Res.62,Small Business,Mr. Mfume,4,,
117,2021-01-28,H.Res.62,Small Business,Mr. Phillips,5,,
117,2021-01-28,H.Res.62,Small Business,Ms. Newman,6,,
117,2021-01-28,H.Res.62,Small Business,Ms. Bourdeaux,7,,
117,2021-01-28,H.Res.62,Small Business,Ms. Chu,8,,
117,2021-01-28,H.Res.62,Small Business,Mr. Peters,9,,
117,2021-01-28,H.Res.62,Small Business,Mr. Evans,10,,
117,2021-01-28,H.Res.62,Small Business,Mr. Delgado,11,,
117,2021-01-28,H.Res.62,Small Business,Ms. Houlahan,12,,
117,2021-01-28,H.Res.62,Small Business,Mr. Kim of New Jersey,13,,
117,2021-01-28,H.Res.62,Small Business,Ms. Craig,14,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Ms. Norton,1,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Ms. Johnson of Texas,2,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mr. Larsen of Washington,3,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mrs. Napolitano,4,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mr. Cohen,5,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mr. Sires,6,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mr. Garamendi,7,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mr. Johnson of Georgia,8,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Mr. Carson,9,,
117,2021-01-28,H.Res.62,Transportation and Infrastructure,Ms. Titus,10,,
